PCODE,governorate,district,cluster,camp_name,geo,TypeSite,girls,boys,women,men,individual,Shelter,NFI,Water,Sanitation,Waste_Removal,Food,,shelter_cat,NFI_cat,water_cat,sanitation_cat,waste_cat,Food_cat
CP000800,Idleb,Harim,Atma,Al Reeh Al Mursalah,"36.312281,36.656594",IS,126,129,127,10,392,1,0,1,1,1,1,,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000801,Idleb,Harim,Atma,Al Zouhour2,"36.312394,36.657292",IS,351,442,320,317,1430,0.88,0,1,1,1,1,,2.Mostly covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000802,Idleb,Harim,Atma,Reef Hama Al Shamali,"36.313483,36.653944",IS,406,512,339,250,1507,1,0,1,1,1,1,,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000803,Idleb,Harim,Atma,Al Majed Sector 3,"36.312393,36.657288",IS,417,499,359,331,1606,0,0,1,1,1,0,,Not covered - N/A,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000804,Idleb,Harim,Atma,Al Fath Al Mobeen,"36.310439,36.661403",IS,183,226,154,125,688,1,0,1,1,1,1,,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000805,Idleb,Harim,Atma,Al Majed Sector 2,"36.31239,36.657293",IS,114,136,99,86,435,0,0,1,1,1,0,,Not covered - N/A,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000806,Idleb,Harim,Atma,Al Majed Sector 4,"36.305061,36.657972",IS,65,86,41,38,230,0,0,1,1,1,0,,Not covered - N/A,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000807,Idleb,Harim,Atma,Al Tanmia,"36.305061,36.657973",IS,274,321,221,174,990,0.9,0,1,1,1,1,,2.Mostly covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000808,Idleb,Harim,Atma,Al Resala,"36.309742,36.656467",IS,432,378,297,243,1350,0.8,0,1,1,1,1,,2.Mostly covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000809,Idleb,Harim,Atma,Braeem Kfr Zeta,"36.308181,36.655143",IS,636,558,437,359,1990,0.85,0,1,1,1,1,,2.Mostly covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000810,Idleb,Harim,Atma,Al Andalus,"36.309558,36.655433",IS,390,342,268,220,1220,0.86,0,1,1,1,1,,2.Mostly covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000811,Idleb,Harim,Atma,Ehsan 2 Sector 1,"36.309117,36.656208",IS,371,324,255,210,1160,1,0,1,1,1,1,,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000868,Idleb,Harim,Atma,Ehsan 2 Sector 2,"36.307041,36.655042",IS,64,58,45,37,204,0,0,0,0,0,0,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000812,Idleb,Harim,Atma,Ehsas 2,"36.308186,36.655144",IS,471,611,431,404,1917,1,0,1,1,1,1,,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000813,Idleb,Harim,Atma,Ehsan 1,"36.309361,36.657114",IS,549,662,422,345,1978,1,0,1,1,1,1,,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000814,Idleb,Harim,Atma,Ehsas 1,"36.307044,36.655044",IS,620,667,514,445,2246,1,0,1,1,1,1,,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000815,Idleb,Harim,Atma,Al Amana,"36.30775,36.656936",IS,679,896,511,426,2512,1,0,1,1,1,1,,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000816,Idleb,Harim,Atma,Al Hadeel,"36.306831,36.656214",IS,331,360,287,265,1243,1,0,1,1,1,1,,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000817,Idleb,Harim,Atma,Al Zakat,"36.313664,36.654758",IS,418,455,362,308,1543,1,0,1,1,1,1,,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000818,Idleb,Harim,Atma,Yad Bi Yad,"36.306514,36.656219",IS,339,390,272,245,1246,1,0,1,1,1,1,,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000819,Idleb,Harim,Atma,Al Takaful,"36.306514,36.656220",IS,707,789,605,497,2598,1,0,1,1,1,1,,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000820,Idleb,Harim,Atma,Reef Aleppo Al Janobi,"36.306514,36.656221",IS,686,883,459,372,2400,1,0,1,1,1,1,,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000821,Idleb,Harim,Atma,Al Arabiya1,"36.308335,36.659201",IS,416,482,284,234,1416,1,0,1,1,1,1,,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000822,Idleb,Harim,Atma,Maan,"36.313353,36.653814",IS,150,194,105,79,528,1,0,1,1,1,1,,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000823,Idleb,Harim,Atma,Ikraa,"36.305056,36.657987",IS,31,27,20,18,96,0,0,1,1,1,0,,Not covered - N/A,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000824,Idleb,Harim,Atma,Ahl Al Wafa,"36.305097,36.665594",IS,167,188,103,75,533,1,0,1,1,1,1,,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000825,Idleb,Harim,Atma,Ref Hama Alsharqi,"36.305066,36.657979",IS,440,456,275,227,1398,1,0,1,1,1,1,,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000826,Idleb,Harim,Atma,Al Huda,"36.305064,36.657973",IS,307,416,242,200,1165,0,0,1,1,1,0,,Not covered - N/A,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000827,Idleb,Harim,Atma,Qaret Al Twarek,"36.306322,36.659331",IS,48,58,54,51,211,0.88,0,1,1,1,1,,2.Mostly covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000828,Idleb,Harim,Atma,Al Ali,"36.305069,36.657978",IS,134,150,104,78,466,1,0,1,1,1,1,,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000829,Idleb,Harim,Atma,Ataa camp 2,"36.314447,36.663564",IS,543,674,508,498,2223,0,0,1,1,1,0,,Not covered - N/A,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000830,Idleb,Harim,Atma,Shohadaa Al Latamna,"36.317114,36.6656",IS,706,875,605,501,2687,0,0,1,1,1,0,,Not covered - N/A,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000831,Idleb,Harim,Atma,Kafr Sejna,"36.320372,36.671697",IS,687,784,638,610,2719,1,0,1,1,1,1,,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000832,Idleb,Harim,Atma,Al Montaser Bellah,"36.303525,36.657725",IS,123,157,115,91,486,0,0,1,1,1,0,,Not covered - N/A,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000833,Idleb,Harim,Atma,Al Majed,"36.303681,36.658481",IS,351,435,297,249,1332,0,0,1,1,1,0,,Not covered - N/A,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000834,Idleb,Harim,Atma,Al Raghad,"36.309875,36.664756",IS,312,364,264,223,1163,1,0,1,1,1,1,,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000835,Idleb,Harim,Atma,Al Jabin,"36.304853,36.658253",IS,117,160,147,118,542,1,0,1,1,1,1,,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000836,Idleb,Harim,Atma,Hasan Albanna,"36.308336,36.659203",IS,53,62,59,61,235,1,0,1,1,1,1,,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000837,Idleb,Harim,Atma,Khaled ibn Al Walid,"36.308336,36.659204",IS,316,407,267,228,1218,1,0,1,1,1,1,,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000838,Idleb,Harim,Atma,ShaShabo,"36.305569,36.658378",IS,498,518,377,334,1727,1,0,1,1,1,1,,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000839,Idleb,Harim,Atma,Abdulbaset Al Sarout,"36.308789,36.660236",IS,106,156,104,88,454,0.8,0,1,1,1,1,,2.Mostly covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000840,Idleb,Harim,Atma,Al Rahma,"36.3055664,36.6583795",IS,218,275,157,122,772,1,0,1,1,1,1,,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000841,Idleb,Harim,Atma,Al Rahil,"36.3055667,36.6583772",IS,296,332,242,214,1084,0,0,1,1,1,0,,Not covered - N/A,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000842,Idleb,Harim,Atma,Al Eido,"36.3055676,36.6583754",IS,131,164,135,111,541,0,0,1,1,1,0,,Not covered - N/A,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000843,Idleb,Harim,Atma,Al Ekhlas Lellah,"36.3055685,36.6583773",IS,44,54,59,45,202,0.9,0,1,1,1,1,,2.Mostly covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000369,Idleb,Harim,Karama,Act and Impact (Athar),"36.295646,36.705051",PC,358,367,337,263,1325,0.9,1,1,1,1,0,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000729,Idleb,Harim,Karama,Act and Impact Extension * ,"36.285069,36.713757",IS,163,213,193,149,718,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000467,Idleb,Harim,Karama,Al Ber Wa Al Taqwaa (Qah) ,"36.29454,36.699855",IS,45,91,51,5,192,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000112,Idleb,Harim,Karama,Al Faroq (Qah) ,"36.294694,36.699452",IS,203,236,172,126,737,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000301,Idleb,Harim,Liyajlikum,Ain Jaloot,"36.2904833333333,36.710935",IS,345,371,262,216,1194,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000154,Idleb,Harim,Liyajlikum,Al Aasy,"36.288945,36.7106033333333",IS,243,333,260,211,1047,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000166,Idleb,Harim,Liyajlikum,Al Bayan (Qah) ,"36.2914583333333,36.7108833333333",IS,204,143,141,16,504,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000302,Idleb,Harim,Liyajlikum,Al Fateh Al Araby,"36.289785,36.7101916666667",IS,398,411,444,332,1585,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000256,Idleb,Harim,Liyajlikum,Al Hurriya wa Adalah,"36.2857066666667,36.7110733333333",IS,391,444,395,319,1549,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000303,Idleb,Harim,Liyajlikum,Al Ikhlas wa Al Taqua,"36.2853616666667,36.710175",IS,406,495,425,341,1667,0.6,1,1,1,1,0,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000155,Idleb,Harim,Liyajlikum,Al Nawaeer,"36.2875583333333,36.712975",IS,493,583,523,419,2018,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000487,Idleb,Harim,Liyajlikum,Al Qalaa,"36.280594,36.716403",IS,21,16,23,20,80,0,1,1,1,1,0,,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000485,Idleb,Harim,Liyajlikum,Al Sharqia,"36.2905333333333,36.713225",IS,408,464,432,343,1647,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000268,Idleb,Harim,Liyajlikum,Al Shrouk,"36.286515,36.7107783333333",IS,159,156,140,109,564,0.8,1,1,1,1,0,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000304,Idleb,Harim,Liyajlikum,Baraem Al Thawra,"36.28855,36.7147433333333",IS,262,333,284,219,1098,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000156,Idleb,Harim,Liyajlikum,Children of Freedom Martyrs,"36.2868033333333,36.7120416666667",IS,100,119,105,83,407,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000305,Idleb,Harim,Liyajlikum,Farajak Yarab,"36.2887383333333,36.7157183333333",IS,471,495,417,330,1713,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000157,Idleb,Harim,Liyajlikum,Fardoose,"36.2896166666667,36.7126933333333",IS,186,264,225,182,857,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000306,Idleb,Harim,Liyajlikum,Fateh Aleslam,"36.287855,36.7135866666667",IS,223,273,243,194,933,0.95,1,1,1,1,0,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000158,Idleb,Harim,Liyajlikum,Korayish (Al Khair),"36.290615,36.7113616666667",IS,196,166,191,163,716,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000159,Idleb,Harim,Liyajlikum,Lan Narka`llla Lilah,"36.2882383333333,36.7109383333333",IS,268,285,268,212,1033,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000160,Idleb,Harim,Liyajlikum,Liyajlikum,"36.287634,36.712251",IS,234,256,238,181,909,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000161,Idleb,Harim,Liyajlikum,Qassioun,"36.2909016666667,36.711495",IS,181,134,153,118,586,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000162,Idleb,Harim,Liyajlikum,Toyor Al Janna (Heaven Bird's),"36.289405,36.7133833333333",IS,200,295,250,197,942,0.85,1,1,1,1,0,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000164,Idleb,Harim,Qah,Abu Bakker Al Sidiq,"35.9144194343529,36.1836661147281",IS,152,143,150,117,562,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000307,Idleb,Harim,Qah,Afamia,"36.2923766666667,36.71116",IS,132,189,148,126,595,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000308,Idleb,Harim,Qah,Ahbab Al Rasoul,"36.2930733333333,36.7063",IS,158,163,179,161,661,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000165,Idleb,Harim,Qah,Al Arbaeen,"36.2938366666667,36.705365",IS,103,151,105,84,443,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000167,Idleb,Harim,Qah,Al Imam,"36.2919066666667,36.7103183333333",IS,163,190,174,150,677,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000178,Idleb,Harim,Qah,Al Intisar,"36.2916833333333,36.70867",IS,123,140,123,110,496,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000169,Idleb,Harim,Qah,Al Motasem,"36.29448,36.7085883333333",IS,89,100,83,64,336,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000170,Idleb,Harim,Qah,Al Muhajreen,"36.2935816666667,36.7052666666667",IS,211,252,187,165,815,0.9,1,1,1,1,0,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000123,Idleb,Harim,Qah,Al Nour (Qah) ,"36.296533,36.705112",IS,263,303,219,198,983,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000309,Idleb,Harim,Qah,Al Radwan,"36.2941816667,36.7045966667",IS,54,63,74,51,242,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000171,Idleb,Harim,Qah,Al Rahmah (Qah) ,"36.29299,36.7075066667",IS,142,161,168,134,605,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000421,Idleb,Harim,Qah,Al Rayan (Qah) ,"36.2927616667,36.7059916667",IS,391,404,360,279,1434,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000173,Idleb,Harim,Qah,Al Waleed  *,"36.2930516667,36.7069",IS,233,263,209,165,870,0.9,1,1,1,1,0,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000310,Idleb,Harim,Qah,Alebaa,"35.907426595406,36.1873424259947",IS,248,287,200,152,887,0.8,1,1,1,1,0,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000176,Idleb,Harim,Qah,Ataa 2 (Hamad Al Ammar 1,"36.2938116667,36.7075816667",PC,160,232,167,76,635,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000126,Idleb,Harim,Qah,Ataa 3 (Al Ansar),"36.2945783333333,36.7124366666667",PC,256,241,230,182,909,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000312,Idleb,Harim,Qah,Ataa 4 (Al Reaya Al Islamiya),"36.2876716666667,36.711815",PC,391,366,222,182,1161,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000181,Idleb,Harim,Qah,Ataa 5 (Shabab Al Khayr),"36.2911183333333,36.7097833333333",PC,269,273,230,172,944,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000313,Idleb,Harim,Qah,Ataa 7a (Ataa Almara Alkwaityeh 1),"36.2933433333,36.6973933333",PC,481,445,330,258,1514,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000175,Idleb,Harim,Qah,Bani Omiyet,"36.2942083333333,36.70876",IS,99,106,124,93,422,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000177,Idleb,Harim,Qah,Hibat Allah,"35.8763675781772,36.203455734471",IS,158,190,174,128,650,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000134,Idleb,Harim,Qah,Kura Mankouba,"36.2951416666667,36.7037733333333",IS,166,156,117,89,528,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000179,Idleb,Harim,Qah,Madenh Monarh (Hmamiat),"36.2917383333333,36.7095183333333",IS,169,198,199,144,710,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000311,Idleb,Harim,Qah,Nasret Al Rasoul,"36.2923733333333,36.71231",IS,216,256,225,192,889,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000138,Idleb,Harim,Qah,Qadisiya,"36.2962466666667,36.7108666666667",IS,528,635,552,425,2140,0.75,1,1,1,1,0,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000180,Idleb,Harim,Qah,Qah,"36.293056,36.727222",IS,943,1472,665,107,3187,0.4,1,1,1,1,0,,3. Partially covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000132,Idleb,Harim,Qah,Reef Hama Mankouba,"36.2968833333333,36.7015083333333",IS,261,301,211,174,947,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000141,Idleb,Harim,Qah,Sahl Al Ghab Alawal,"36.2925866666667,36.7073383333333",IS,97,121,104,88,410,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000422,Idleb,Harim,Qah,Shuhada Khan Sheikhon,"36.2938383333333,36.7119866666667",IS,196,267,223,170,856,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000184,Idleb,Harim,Qah,Shuhadaa Abdeen,"36.2927083333333,36.7084666666667",IS,181,220,173,144,718,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000146,Idleb,Harim,Qah,Sons of Homs (Abna Homs),"36.2975733333333,36.70139",IS,247,269,182,142,840,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000602,Idleb,Harim,Qah,Al Taibah* ,"36.3108833333333,36.7259716666666",IS,149,147,153,136,585,0,1,1,1,1,0,,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000601,Idleb,Harim,Salam,Al Atlal* ,"36.28370591,36.71211745",IS,235,301,200,156,892,0,1,1,1,1,0,,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000655,Idleb,Harim,Qah,Shohadaa Alghab *,"36.281832,36.713654",IS,243,287,244,196,970,0.3,1,1,1,1,0,,3. Partially covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000666,Idleb,Harim,Qah,Al Akram*,"36.27393768,36.73031321",IS,1015,975,1012,975,3977,0.35,0.85,1,0,0.85,0.6,,3. Partially covered,2.Mostly covered,1.Fully covered,Not covered - N/A,2.Mostly covered,2.Mostly covered
CP000667,Idleb,Harim,Qah,Wadi Alghazal*,"36.28253125,36.73177501",IS,618,575,672,545,2410,0.3,0.8,1,1,0.8,1,,3. Partially covered,2.Mostly covered,1.Fully covered,1.Fully covered,2.Mostly covered,1.Fully covered
CP000745,Idleb,Harim,Qah,Al Salam (Qah) * ,"36.277251,36.724208",PC,830,792,795,778,3195,0.35,1,1,1,1,1,,3. Partially covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000846,Idleb,Harim,Qah,Al Ard Altaybah * ,"36.30409444,36.76085278",PC,410,365,381,314,1470,0.25,0.45,1,1,0.85,1,,3. Partially covered,3. Partially covered,1.Fully covered,1.Fully covered,2.Mostly covered,1.Fully covered
CP000847,Idleb,Harim,Qah,Al Anadoul * ,"36.25629444,36.72595278",PC,93,86,88,77,344,0,1,1,1,1,0,,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000848,Idleb,Harim,Qah,Al Douaa(Qah) * ,"36.29235833,36.69870556",PC,462,480,282,319,1543,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000869,Idleb,Harim,Qah,Kafrnodeh Alawal * ,"36.28305556,36.71172222",PC,240,271,223,186,920,0,1,1,1,1,0,,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000186,Idleb,Harim,Salam,Al Forkan,"36.267586,36.721482",IS,889,1014,767,603,3273,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000189,Idleb,Harim,Salam,Al Midan,"36.263449,36.728872",IS,439,469,371,320,1599,0,1,1,1,1,0,,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000493,Idleb,Harim,Salam,Al Sabah,"36.2649028,36.7019694",IS,496,588,490,396,1970,0,1,1,1,1,0,,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000191,Idleb,Harim,Salam,Al Salam (Aqrabat) ,"36.277047,36.723946",IS,858,969,733,604,3164,0,1,1,1,1,0,,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000044,Idleb,Harim,Salam,Aqrabat (Ahl Al-Athar),"36.26600404,36.70230587",IS,218,250,201,149,818,0.35,1,1,1,1,0,,3. Partially covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000318,Idleb,Harim,Salam,Abl Baydar,"36.28900467,36.72952007",IS,71,76,66,56,269,0.3,1,1,1,1,0,,3. Partially covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
