governorate,district,cluster,camp_name,geo,TypeSite,girls,boys,women,men,individual,Shelter,Water,Sanitation,Waste Removal,NFI,Food,shelter_cat,water_cat,sanitation_cat,waste_cat,NFI_cat,Food_cat
Idleb,Harim,Karama,Al Jabal,"36.3555105710001,36.638085776",IS,,,,,266,,1,0.8,1,,,4. Not covered - N/A,1. Fully covered,2. Mostly covered,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Karama,Aleman Billah,"36.276159,36.695039",IS,233,226,189,179,828,1,1,0.8,1,,1,1. Fully covered,1. Fully covered,2. Mostly covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Karama,Al Karama,"36.381182,36.673619",IS,745,774,643,759,2921,1,1,0.8,1,1,1,1. Fully covered,1. Fully covered,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Karama,Al Karim Al Awsat,"36.3965405710001,36.688045776",IS,,,,,425,,1,0.8,1,,,4. Not covered - N/A,1. Fully covered,2. Mostly covered,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Karama,Al Mahabbah,"36.375375,36.772364",IS,230,226,147,149,752,1,,,1,1,,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A,1. Fully covered,1. Fully covered,4. Not covered - N/A
Idleb,Harim,Karama,Al Manara,"36.264585,36.6958721",IS,223,159,140,137,659,1,1,0.8,1,1,1,1. Fully covered,1. Fully covered,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Karama,Al Mustakbal,"36.297669,36.711999",IS,263,275,181,178,897,1,1,0.8,1,,,1. Fully covered,1. Fully covered,2. Mostly covered,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Karama,Al Nahda Aleslamia,"36.228928,36.797818",IS,210,218,183,131,743,1,1,0.8,1,,1,1. Fully covered,1. Fully covered,2. Mostly covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Karama,Al Nour,"36.245673,36.762192",IS,196,174,153,142,666,1,1,0.8,1,1,,1. Fully covered,1. Fully covered,2. Mostly covered,1. Fully covered,1. Fully covered,4. Not covered - N/A
Idleb,Harim,Karama,"Al Resalah (extension of Doaa, Doaa & Saleh)","36.330121,36.766569",IS,111,102,84,79,376,,1,0.8,1,1,1,4. Not covered - N/A,1. Fully covered,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Karama,Al Safa wa Al Marwa,"36.22232,36.636024",IS,243,186,192,196,816,1,1,0.8,1,1,,1. Fully covered,1. Fully covered,2. Mostly covered,1. Fully covered,1. Fully covered,4. Not covered - N/A
Idleb,Harim,Karama,Al Shuhada,"36.317343,36.659472",IS,138,161,145,56,500,,1,0.8,1,1,1,4. Not covered - N/A,1. Fully covered,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Karama,Atfal Alghad,"36.375485,36.652229",IS,177,185,119,110,591,1,1,0.8,1,1,1,1. Fully covered,1. Fully covered,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Karama,Doaa,"36.322593,36.68014",IS,319,316,268,265,1168,1,1,0.8,1,1,1,1. Fully covered,1. Fully covered,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Karama,Doaat Al Kwait (Al Khayrat),"36.375252,36.646466",IS,180,172,168,183,703,1,,,1,1,1,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Karama,Harameen,"36.233028,36.63238",IS,220,216,176,171,783,1,1,0.8,1,,0.1,1. Fully covered,1. Fully covered,2. Mostly covered,1. Fully covered,4. Not covered - N/A,3. Partially covered
Idleb,Harim,Karama,Kura Mankouba,"36.345017,36.711006",IS,150,144,143,139,576,1,1,0.8,1,1,1,1. Fully covered,1. Fully covered,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Karama,Moatakalen Sahl Al Gab,"36.3185105710001,36.756495776",IS,,,,,1238,,1,0.8,1,,,4. Not covered - N/A,1. Fully covered,2. Mostly covered,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Karama,Nasret Al Mazloum,"36.394603,36.777476",IS,289,315,226,228,1058,1,1,0.8,1,,,1. Fully covered,1. Fully covered,2. Mostly covered,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Karama,Nour Al Mustafa,"36.383455,36.78378",IS,256,254,193,193,896,,1,0.8,1,,,4. Not covered - N/A,1. Fully covered,2. Mostly covered,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Karama,Nour Al Mustakbal,"36.210026,36.779492",IS,195,195,174,172,736,1,1,0.8,1,1,,1. Fully covered,1. Fully covered,2. Mostly covered,1. Fully covered,1. Fully covered,4. Not covered - N/A
Idleb,Harim,Karama,Nour Al Sham,"36.265314,36.751949",IS,132,124,99,91,446,,1,0.8,1,,,4. Not covered - N/A,1. Fully covered,2. Mostly covered,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Karama,Nour Hama,"36.2019005710001,36.608825776",IS,,,,,179,,1,0.8,1,,,4. Not covered - N/A,1. Fully covered,2. Mostly covered,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Karama,Qadisiya,"36.265325,36.702794",IS,185,237,196,183,800,1,1,0.8,1,1,1,1. Fully covered,1. Fully covered,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Karama,Rajaa,"36.37274,36.794568",IS,186,207,170,159,722,1,1,0.8,1,1,1,1. Fully covered,1. Fully covered,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Karama,Rawdah,"36.213794,36.660519",IS,135,135,97,97,463,,1,0.8,1,1,1,4. Not covered - N/A,1. Fully covered,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Karama,Reef Hama Mankouba,"36.220651,36.671864",IS,227,212,162,158,759,1,1,0.8,1,1,,1. Fully covered,1. Fully covered,2. Mostly covered,1. Fully covered,1. Fully covered,4. Not covered - N/A
Idleb,Harim,Karama,Salah Eldin (including Al Islah),"36.301913,36.689354",IS,400,452,474,393,1719,1,1,0.8,1,1,1,1. Fully covered,1. Fully covered,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Karama,Sedik (Extension of Al Aqsa),"36.304402,36.703858",IS,74,73,64,61,272,1,1,0.8,1,1,1,1. Fully covered,1. Fully covered,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Karama,Shaheid Saleh,"36.197918,36.657363",IS,228,223,143,139,733,1,1,0.8,1,1,1,1. Fully covered,1. Fully covered,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Karama,Shams Al Hurriya,"36.383734,36.756267",IS,301,255,300,311,1168,1,1,0.8,1,1,1,1. Fully covered,1. Fully covered,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Karama,Shuhada Sahl Al Gab,"36.2898805710001,36.739075776",IS,,,,,608,,1,0.8,1,,,4. Not covered - N/A,1. Fully covered,2. Mostly covered,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Karama,Sons of Homs (Abna Homs),"36.213407,36.588103",IS,156,157,145,144,688,0.9,1,0.8,1,1,1,2. Mostly covered,1. Fully covered,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Karama,Tabarak Al Rahman,"36.199589,36.674638",IS,168,155,189,150,662,1,1,0.8,1,,1,1. Fully covered,1. Fully covered,2. Mostly covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Karama,Taibah,"36.223182,36.684667",IS,277,249,286,263,1075,1,1,0.8,1,1,1,1. Fully covered,1. Fully covered,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Karama,Tajammu,"36.229638,36.646429",IS,42,41,34,32,149,,,,,,,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Karama,Watasimu (including Tadamun and Sahl Al Ghab),"36.230016,36.719579",IS,599,588,675,555,2418,1,1,0.8,1,1,1,1. Fully covered,1. Fully covered,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Karama,Yasmeen Al Sham,"36.2767,36.692648",IS,447,443,262,266,1418,1,1,0.8,1,1,1,1. Fully covered,1. Fully covered,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Karama,Zahret Al Madaen,"36.273877,36.736483",IS,239,236,135,136,746,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Liyajlikum,Ain Jaloot,"36.256922732,36.716664884",IS,46,60,61,44,210,,1,1,1,,1,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Liyajlikum,Al Aasy,"36.20176,36.740249",IS,198,210,186,204,798,1,1,1,1,,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Liyajlikum,Al Fateh Al Araby,"36.323172732,36.687794884",IS,104,136,117,88,444,,1,1,1,,1,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Liyajlikum,Al Hurriya wa Adalah,"36.387032732,36.795974884",IS,382,379,213,259,1233,1,1,1,1,,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Liyajlikum,Al Ikhlas and Al Taqua,"36.351822732,36.659004884",IS,266,352,179,135,932,,1,1,1,,,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Liyajlikum,Al Nawaeer,"36.210279,36.615782",IS,461,618,320,321,1719,1,1,1,1,,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Liyajlikum,Al Shrouk,"36.369132,36.627979",IS,168,155,151,149,623,1,1,1,1,,,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Liyajlikum,Bara`m Al Thawra,"36.336282732,36.721884884",IS,161,213,142,108,624,,1,1,1,,1,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Liyajlikum,Children of Freedom Martyrs,"36.277575,36.7102242",IS,148,149,122,125,544,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Liyajlikum,Farajak Yarab,"36.319242732,36.788684884",IS,74,97,36,28,234,,1,1,1,,1,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Liyajlikum,Fardoose,"36.219043,36.640134",IS,233,238,147,139,757,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Liyajlikum,Fateh Aleslam,"36.226132732,36.630274884",IS,110,145,123,94,472,,1,1,1,,1,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Liyajlikum,Korayish (Al Khair),"36.316503,36.787313",IS,231,211,136,119,697,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Liyajlikum,Lan Narka`llla Lilah,"36.235546,36.799588",IS,344,401,399,320,1464,1,1,1,1,,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Liyajlikum,Liyajlikum,"36.380034,36.653211",IS,379,349,218,213,1159,1,1,1,1,,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Liyajlikum,Qassioun,"36.382726,36.651653",IS,116,144,120,108,488,1,1,1,1,,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Liyajlikum,Toyor Al Janna (Heaven Bird's),"36.196777,36.693369",IS,236,229,184,206,855,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Qah,Abu Bakker Al Sidiq,"36.2803494,36.685935",IS,203,189,125,93,610,1,1,1,1,,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Qah,Afamia,"36.374172732,36.641074884",IS,151,146,130,114,541,,1,1,1,,1,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Qah,Ahbab Al Rasoul,"36.322882732,36.733684884",IS,149,143,153,388,833,,1,1,1,,1,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Qah,Al Arbaeen,"36.299724,36.6819289",IS,112,109,103,106,430,1,1,1,1,,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Qah,Al Bayan,"36.264627,36.69341",IS,146,130,151,132,559,,1,1,1,1,1,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Qah,Al Imam,"36.217813,36.631574",IS,232,274,293,256,1055,1,1,1,1,,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Qah,Al Intisar,"36.367695,36.707598",IS,185,168,151,143,647,1,1,1,1,,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Qah,Al Magad,"36.2782922,36.8089944",IS,160,158,136,142,596,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Qah,Al Motasem,"36.242911,36.731429",IS,125,110,79,79,393,1,1,1,1,,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Qah,Al Muhajreen,"36.286313,36.768762",IS,186,179,146,141,652,1,1,1,1,,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Qah,Al Radwan,"36.214582732,36.640624884",IS,68,65,58,51,241,,1,1,1,,1,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Qah,Al Rahmah,"36.386302,36.791668",IS,230,215,149,141,735,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Qah,Al Tawheed,"36.322642,36.747819",IS,90,76,82,77,324,1,1,1,1,,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Qah,Al Waleed,"36.22949,36.703188",IS,231,239,198,144,812,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Qah,Alebaa,"36.271637,36.696107",IS,167,161,142,125,595,,1,1,1,,1,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Qah,Bab Al Hawa,"36.313495,36.773265",IS,164,171,193,156,683,1,1,0.8,1,1,1,1. Fully covered,1. Fully covered,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Qah,Bab Al Hawa extension (Al Mutahaboun Bellah),"36.354692732,36.633804884",IS,,,,,1243,,1,0.8,1,,,4. Not covered - N/A,1. Fully covered,2. Mostly covered,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Qah,Bani Omiyet,"36.2791722,36.690455",IS,88,89,74,80,331,,1,1,1,,,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Qah,Hibat Allah,"36.327867,36.784127",IS,226,219,176,175,796,1,1,1,1,,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Qah,Kafr Nabutha Alsmoud,"36.260502732,36.797644884",IS,68,80,64,97,309,0.85,1,1,1,,1,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Qah,Madenh Monarh (Hmamiat),"36.237785,36.624141",IS,157,156,218,174,705,1,,,1,,1,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Qah,Nasret Al Rasoul,"36.257992732,36.768944884",IS,196,190,169,147,702,,1,1,1,,1,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Qah,Qah,"36.267011,36.770271",IS,346,388,283,279,1296,1,1,1,1,,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Qah,Sarkhat Tifl,"36.389192732,36.656234884",IS,102,133,80,153,468,,,,1,,1,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Qah,Sahl Al Ghab Alawal,"36.230779,36.689679",IS,133,119,110,98,460,1,1,1,1,,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Qah,Shuhadaa Abdeen,"36.275223,36.684534",IS,193,179,161,170,703,1,1,1,1,,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Salam,Abl Baydar,"36.374842732,36.751344884",IS,68,65,58,51,242,,,,1,,1,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Salam,Al Ahd Billah,"36.289612,36.735506",IS,280,302,341,310,1234,1,1,1,1,,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Salam,Al Awdah,"36.360032732,36.697404884",IS,15,21,17,16,69,,1,0.8,1,,,4. Not covered - N/A,1. Fully covered,2. Mostly covered,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Salam,Al Forkan,"36.307826,36.674392",IS,367,348,306,311,1332,1,1,0.8,1,1,1,1. Fully covered,1. Fully covered,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Salam,Al Goroub,"36.367132732,36.625524884",IS,205,247,155,156,763,,1,0.8,1,,1,4. Not covered - N/A,1. Fully covered,2. Mostly covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Salam,Al Jolan,"36.289554,36.763847",IS,461,472,378,348,1660,1,1,0.8,1,1,1,1. Fully covered,1. Fully covered,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Salam,Al Khalij,"36.221223,36.67421",IS,165,127,91,72,455,1,1,0.8,1,1,1,1. Fully covered,1. Fully covered,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Salam,Al Midan,"36.336739,36.671332",IS,292,306,258,255,1111,,1,0.8,1,1,1,4. Not covered - N/A,1. Fully covered,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Salam,Al Nasser,"36.30962,36.73818",IS,430,488,375,353,1646,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Salam,Al Madiq 1,"36.302975367,36.719929742",IS,23,37,29,26,115,,,,,,,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Salam,Al Madiq 2,"36.322265367,36.682919742",IS,79,83,59,58,279,,,,,,,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Salam,Al Salam,"36.299527,36.683876",IS,546,527,373,358,1804,1,,,1,1,1,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Salam,Dar Al Riaya - Disabled,"36.327585,36.680479",IS,287,299,228,257,1071,1,1,0.8,1,,1,1. Fully covered,1. Fully covered,2. Mostly covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Salam,Dma'aet Nazeh,"36.182492,36.675818",IS,76,65,82,86,309,1,,,,,1,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Salam,Kafr Nabutha Al Amal,"36.365322732,36.743014884",IS,79,76,68,59,282,1,1,0.8,1,,1,1. Fully covered,1. Fully covered,2. Mostly covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Salam,Kafr Nabutha Alhora,"36.382872732,36.749524884",IS,88,84,75,65,312,1,,,1,,1,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Salam,Muhajreen Al Gab,"36.231982732,36.683304884",IS,144,138,124,108,514,,1,0.8,1,,1,4. Not covered - N/A,1. Fully covered,2. Mostly covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Salam,Shams Al Izza,"36.293118,36.797325",IS,83,80,50,47,261,1,1,0.8,1,1,1,1. Fully covered,1. Fully covered,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Salam,Shuhada Kafr Nabutha,"36.259522732,36.740074884",IS,196,189,169,147,701,1,1,0.8,1,,1,1. Fully covered,1. Fully covered,2. Mostly covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Salam,Zahrat Al Jolan,"36.359462732,36.697634884",IS,139,134,119,104,496,1,1,0.8,1,,1,1. Fully covered,1. Fully covered,2. Mostly covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Sarmada,Ariha,"36.15315,36.6902",IS,72,64,62,62,260,1,1,1,1,,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Sarmada,Al Faraj (Al Ghab),"36.200495,36.616129",IS,,,,,,,1,1,1,,,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Sarmada,Al Faroq,"36.120803,36.614552",IS,,,,,,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Sarmada,Al Fateh,"36.251039,36.70816",IS,,,,,,,1,1,1,,,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Sarmada,Al Imdad,"36.290864,36.779152",IS,150,145,129,112,536,,1,1,1,1,1,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Sarmada,Al Khirba Al Muhasara,"36.2029169150001,36.6066535140001",IS,115,120,146,142,523,1,1,1,1,,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Sarmada,Al Nouri,"36.208377,36.599485",IS,229,273,257,244,1003,0.8,1,1,1,1,1,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Sarmada,Al Sadaka,"36.131799,36.614381",IS,160,153,136,119,568,,1,1,1,,1,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Sarmada,Al Ummah,"36.247425,36.702068",IS,130,142,124,106,502,,1,1,1,,1,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Sarmada,Khaled Bin Al Waleed,"36.141218,36.631901",IS,252,300,313,270,1135,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Harim,Omahat Al Moumenien,"36.214643731,36.498825569",IS,90,85,63,13,251,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Harim,Jabal Harim (Sabiroon),"36.1782667,36.6153278",IS,241,250,148,148,787,,1,1,1,,,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Harim,Al Madenh Monarh (Harim),"36.198353731,36.498175569",IS,38,47,29,25,139,,1,1,1,,,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Harim,Abna`a Al Ghab,"36.2069247990001,36.40878495",IS,271,268,166,137,842,1,1,1,1,,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Harim,Kafr Hum,"36.1068047990001,36.47773495",IS,301,302,188,165,956,1,,0.6,1,,,1. Fully covered,4. Not covered - N/A,2. Mostly covered,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A
Idleb,Jisr-Ash-Shugur,Darkosh,Othman Bin Affan,"36.130003,36.650884",IS,242,255,218,179,894,1,1,1,1,,,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A
Idleb,Jisr-Ash-Shugur,Darkosh,Ali Bin Abi Taleb,"35.952744,36.219395",IS,412,422,315,286,1435,1,1,1,1,,,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A
Idleb,Jisr-Ash-Shugur,Darkosh,Meriamen,"35.8764919340001,36.3209032310001",IS,32,34,22,20,108,,1,1,1,,,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A
Idleb,Jisr-Ash-Shugur,Jisr-Ash-Shugur,Az-Zawf 1 (Sham),"35.9420625860001,36.1988687320001",IS,796,767,681,596,2840,,1,0.7,1,,,4. Not covered - N/A,1. Fully covered,2. Mostly covered,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A
Idleb,Jisr-Ash-Shugur,Jisr-Ash-Shugur,Az-Zawf 2 (Sadaka Tashi),"35.895114,36.274806",IS,587,578,667,661,2493,1,1,0.7,1,,0.5,1. Fully covered,1. Fully covered,2. Mostly covered,1. Fully covered,4. Not covered - N/A,3. Partially covered
