PCODE,governorate,district,cluster,camp_name,geo,TypeSite,girls,boys,women,men,individual,Shelter,NFI,Water,Sanitation,Waste_Removal,Food,,shelter_cat,NFI_cat,water_cat,sanitation_cat,waste_cat,Food_cat
CP000377,Idleb,Harim,Deir Hassan,Al Foqaraa (The Poor),"36.2364612,36.78072078",IS,1923,1856,1525,1326,6630,1,1,1,0,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A,1.Fully covered,Not covered - N/A
CP000415,Idleb,Harim,Deir Hassan,Al Ghoraba Homs,"36.23453179,36.78390547",IS,136,131,108,94,469,0.3,0,1,0.3,1,1,,3. Partially covered,Not covered - N/A,1.Fully covered,3. Partially covered,1.Fully covered,1.Fully covered
CP000442,Idleb,Harim,Deir Hassan,Al Seraj,"36.24590454,36.77429554",IS,423,408,335,292,1458,0.87,0.87,1,0,1,1,,2.Mostly covered,2.Mostly covered,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered
CP000443,Idleb,Harim,Deir Hassan,Al Hadaba Al Khadra,"36.25846112,36.76621556",IS,746,721,592,515,2574,0.72,0.72,1,0,1,1,,2.Mostly covered,2.Mostly covered,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered
CP000444,Idleb,Harim,Deir Hassan,Al Hader,"36.26768005,36.7474807",IS,379,366,301,262,1308,0.85,0.85,1,0,1,1,,2.Mostly covered,2.Mostly covered,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered
CP000337,Idleb,Harim,Deir Hassan,Al Mashhad,"36.26494926,36.76403234",IS,418,403,331,288,1440,0.61,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000465,Idleb,Harim,Deir Hassan,Ard Al Matar 2,"36.1918589,36.75431325",IS,84,77,58,56,275,1,0,0,0,0,1,,1.Fully covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000464,Idleb,Harim,Deir Hassan,Ard Al Matar,"36.19309839,36.75575566",IS,263,254,208,181,906,0.81,0.81,1,0,1,1,,2.Mostly covered,2.Mostly covered,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered
CP000469,Idleb,Harim,Deir Hassan,Omar Al Faroq,"36.18505592,36.75393559",IS,385,371,305,265,1326,0.93,0.93,1,0,1,1,,2.Mostly covered,2.Mostly covered,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered
CP000604,Idleb,Harim,Deir Hassan,Qasr Bin Wardan*,"36.24960614,36.73164355",IS,593,566,850,820,2829,0.8,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000605,Idleb,Harim,Deir Hassan,Al Ameriah *,"36.23973377,36.74109306",IS,1362,1315,1081,940,4698,0.4,0,1,0,1,1,,3. Partially covered,Not covered - N/A,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered
CP000606,Idleb,Harim,Deir Hassan,Kafr Kar*,"36.25837029,36.76213997",IS,365,353,290,252,1260,0.8,1,1,0,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,Not covered - N/A,1.Fully covered,1.Fully covered
CP000607,Idleb,Harim,Deir Hassan,Horan * ,"36.21268151,36.74485937",IS,380,351,260,254,1245,0.3,0,1,1,1,1,,3. Partially covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000454,Idleb,Harim,Kafr Loseen,Al Farja,"36.2444083,36.7246611",IS,302,336,236,229,1103,1,0.2,0,0,0,1,,1.Fully covered,3. Partially covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000455,Idleb,Harim,Kafr Loseen,Al Qunetrat,"36.24352736,36.72216188",IS,290,307,213,183,993,0.35,0.8,1,1,1,1,,3. Partially covered,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000194,Idleb,Harim,Kafr Loseen,Damaet Nazeh,"36.24823828,36.71037192",IS,661,720,590,505,2476,0.4,0,0,0,0,1,,3. Partially covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000491,Idleb,Harim,Kafr Loseen,Khattab,"36.25006238,36.70788668",IS,688,749,648,626,2711,0.35,0.9,0,0,0,1,,3. Partially covered,2.Mostly covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000504,Idleb,Harim,Kafr Loseen,Nahn Omaa,"36.2451004,36.72734305",IS,343,373,295,254,1265,0.22,0.45,0,0,0,1,,3. Partially covered,3. Partially covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000503,Idleb,Harim,Kafr Loseen,Saed 1 (Kafr Lusin) ,"36.23373778536916,36.71972162090242",IS,648,663,526,448,2285,0.18,0,0,0,0,1,,3. Partially covered,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,1.Fully covered
CP000566,Idleb,Harim,Dana,Badr Alhus *,"36.23635226,36.73036844",IS,700,836,694,663,2893,0.3,0,1,0.35,1,1,,3. Partially covered,Not covered - N/A,1.Fully covered,3. Partially covered,1.Fully covered,1.Fully covered
CP000575,Idleb,Harim,Dana,Aljihad * ,"36.22860222,36.72364961",IS,2741,2552,2173,1984,9450,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000700,Idleb,Harim,Dana,Halap labeih *,"36.23293,36.73629",PC,2199,2123,1744,1516,7582,0.4,0,1,1,1,1,,3. Partially covered,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000527,Idleb,Harim,Bab Al Hawa,Ghouta Sharkiye,"36.2356389,36.7180833",IS,1993,1876,1364,1248,6481,0,0,0,0,0,0,,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A,Not covered - N/A
CP000103,Idleb,Harim,Karama,Ahel Al Sham,"36.292227,36.695657",IS,150,156,156,124,586,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000104,Idleb,Harim,Karama,Ahel Halep,"36.296196,36.699726",IS,162,210,141,112,625,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000106,Idleb,Harim,Karama,Al Ahrar,"36.292398,36.697432",IS,243,307,278,223,1051,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000269,Idleb,Harim,Karama,Al Amal Bil Awdah,"36.292533,36.703452",IS,128,177,142,122,569,0.9,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000107,Idleb,Harim,Karama,Al Aqsa,"36.294899,36.701951",IS,150,181,163,138,632,0.9,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000108,Idleb,Harim,Karama,Al Asil,"36.291481,36.696943",IS,199,222,204,169,794,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000109,Idleb,Harim,Karama,Al Ataa,"36.292225,36.699633",IS,249,325,255,190,1019,0.85,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000379,Idleb,Harim,Karama,Al Ayade Al Baydaa,"36.296602,36.6997",IS,154,172,158,129,613,0.4,1,1,1,1,1,,3. Partially covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000270,Idleb,Harim,Karama,Al Eman Billah,"36.294189,36.703259",IS,160,189,183,150,682,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000110,Idleb,Harim,Karama,Al Fadel (Karama) ,"36.29469167,36.69837222",IS,130,149,152,105,536,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000111,Idleb,Harim,Karama,Al Faraj,"36.294924,36.700434",IS,241,261,212,167,881,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000255,Idleb,Harim,Karama,Al Ghab Al Mankoub,"36.292021,36.703479",IS,185,240,221,182,828,0.89,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000380,Idleb,Harim,Karama,Al Haneen,"36.292732,36.695491",IS,147,152,110,78,487,0.4,1,1,1,1,1,,3. Partially covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000114,Idleb,Harim,Karama,Al Haq,"36.2946119857951,36.7022311035543",IS,134,130,128,111,503,0.85,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000482,Idleb,Harim,Karama,Al Hidaya Al Namouthajia,"36.2957716666667,36.70953",IS,285,281,254,242,1062,0.9,1,1,1,1,0,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000115,Idleb,Harim,Karama,Al Hijaz,"36.291654,36.70132",IS,112,119,99,87,417,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000116,Idleb,Harim,Karama,Al Ikhaa,"36.292251,36.700043",IS,492,539,509,366,1906,0.85,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000117,Idleb,Harim,Karama,Al Ikhlas,"36.29278056,36.69558333",IS,141,176,140,116,573,0.9,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000381,Idleb,Harim,Karama,Al Jabal (Karama) ,"36.291006,36.702536",IS,271,329,333,246,1179,0.4,1,1,1,1,1,,3. Partially covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000118,Idleb,Harim,Karama,Al Karama,"36.293252,36.700929",IS,853,975,790,600,3218,0.75,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000382,Idleb,Harim,Karama,Al Karim Al Awsat,"36.290741,36.700802",IS,244,224,241,199,908,0.9,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000120,Idleb,Harim,Karama,Al Mahabbah,"36.290635,36.698284",IS,212,297,260,203,972,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000121,Idleb,Harim,Karama,Al Manara,"36.2952902493998,36.6977472044527",IS,205,233,202,144,784,0.96,1,1,1,1,0.7,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,2.Mostly covered
CP000122,Idleb,Harim,Karama,Al Mustakbal,"36.295789,36.698669",IS,175,213,194,155,737,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000271,Idleb,Harim,Karama,Al Nahda Al Eslamia,"36.294128,36.703018",IS,200,193,191,140,724,0.91,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000130,Idleb,Harim,Karama,"Al Resalah (extension of Doaa, Doaa & Saleh)","36.2947867484763,36.6987117100507",IS,132,112,96,81,421,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000124,Idleb,Harim,Karama,Al Safa wa Al Marwa,"36.29211,36.698244",IS,320,356,337,261,1274,0.75,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000125,Idleb,Harim,Karama,Al Shuhada,"36.294703,36.698522",IS,229,269,167,102,767,1,1,1,1,1,0,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000483,Idleb,Harim,Karama,Al Zahra',"36.2944833,36.6962472",IS,183,192,149,125,649,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000127,Idleb,Harim,Karama,Atfal Alghad,"36.2925783333333,36.6965933333333",IS,143,125,122,103,493,0.93,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000129,Idleb,Harim,Karama,Doaa,"36.2933583333333,36.69856",IS,319,358,301,241,1219,0.99,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000131,Idleb,Harim,Karama,Doaat Al Kwait (Al Khayrat),"36.2946627801284,36.6972106788307",IS,192,210,179,140,721,0.95,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000133,Idleb,Harim,Karama,Harameen,"36.291285,36.6976233333",IS,205,266,210,169,850,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000420,Idleb,Harim,Karama,Khan Sheikhon Al Kemawi,"36.28987,36.6977866666667",IS,352,419,373,292,1436,0.95,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000383,Idleb,Harim,Karama,Moatakalen Sahl Al Gab,"36.296028489,36.6992194",IS,422,390,369,292,1473,0.89,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000272,Idleb,Harim,Karama,Nasret Al Mazloum,"36.2957383333333,36.6938266666667",IS,279,333,305,229,1146,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000135,Idleb,Harim,Karama,Nour Al Mustafa,"36.293435,36.6974566666667",IS,227,241,252,187,907,0.85,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000136,Idleb,Harim,Karama,Nour Al Mustakbal,"36.295625,36.69976111",IS,197,202,183,154,736,0.9,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000137,Idleb,Harim,Karama,Nour Al Sham,"36.295231282711,36.6974756307899",IS,87,101,100,85,373,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000384,Idleb,Harim,Karama,Nour Hama,"36.2934933333333,36.704365",IS,34,53,41,32,160,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000139,Idleb,Harim,Karama,Rajaa,"36.2952183333333,36.6945316666667",IS,190,229,181,139,739,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000140,Idleb,Harim,Karama,Rawdah,"36.2941183333333,36.696445",IS,169,164,138,106,577,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000142,Idleb,Harim,Karama,Salah Eldin (including Al Islah),"36.2955216666667,36.696555",IS,532,658,484,379,2053,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000282,Idleb,Harim,Karama,Sarkhat Tifl,"36.2920533333333,36.7016883333333",IS,204,249,199,149,801,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000143,Idleb,Harim,Karama,Sedik (Extension of Al Aqsa),"36.2942533333333,36.6992466666667",IS,60,50,57,48,215,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000144,Idleb,Harim,Karama,Shaheid Saleh,"36.2948633333333,36.69592",IS,239,266,221,162,888,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000145,Idleb,Harim,Atma,Shams Al Hurriya,"36.292194,36.699207",IS,277,310,249,209,1045,0.91,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000385,Idleb,Harim,Karama,Shuhada Sahl Al Gab,"36.291465,36.704425",IS,319,348,329,241,1237,0.85,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000148,Idleb,Harim,Karama,Tabarak Al Rahman,"36.2934416666667,36.7028",IS,173,168,177,130,648,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000149,Idleb,Harim,Karama,Taibah,"36.295525,36.7010283333333",IS,282,312,275,213,1082,0.8,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000151,Idleb,Harim,Karama,Watasimu (including Tadamun and Sahl Al Ghab),"36.2937216666667,36.7022916666667",IS,927,1125,961,726,3739,0.9,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000152,Idleb,Harim,Karama,Yasmeen Al Sham,"36.2945366666667,36.693935",IS,495,536,468,385,1884,0.8,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000153,Idleb,Harim,Karama,Zahrat Al Madaen,"36.2963033333333,36.6994316666667",IS,231,266,240,176,913,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000750,Aleppo,Afrin,Atma,Um Al Shohada,"36.326078,36.665534",IS,2349,2585,1808,1552,8294,0.92,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000751,Aleppo,Afrin,Atma,Al Jazeera,"36.326125,36.665586",IS,1038,1197,809,680,3724,0.92,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000752,Aleppo,Afrin,Atma,Maram,"36.325686,36.664619",IS,510,598,426,329,1863,0.85,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000753,Aleppo,Afrin,Atma,Rama Allah,"36.324806,36.664242",IS,251,318,229,201,999,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000754,Aleppo,Afrin,Atma,Al Arabiya,"36.322017,36.660892",IS,397,479,345,346,1567,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000755,Aleppo,Afrin,Atma,Al Wahdah,"36.321131,36.660731",IS,203,230,186,139,758,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000756,Aleppo,Afrin,Atma,Al Wafaa,"36.32202194072306,36.6592632047832",IS,680,847,635,524,2686,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000757,Aleppo,Afrin,Atma,Al Hiba,"36.322031,36.661522",IS,390,483,382,305,1560,0.82,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000758,Aleppo,Afrin,Atma,Al Ethad,"36.320897,36.660264",IS,503,647,457,399,2006,0.88,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000759,Aleppo,Afrin,Atma,Shaza Al Hurriya,"36.320836,36.661097",IS,278,287,299,226,1090,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000760,Aleppo,Afrin,Atma,Al Anfal,"36.321306,36.65863",IS,312,312,266,228,1118,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000761,Aleppo,Afrin,Atma,Al Fokaraa wa Al Mohtajeen,"36.327538,36.671896",IS,346,395,316,289,1346,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000762,Aleppo,Afrin,Atma,Orient,"36.318247,36.658503",IS,385,460,350,308,1503,0.91,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000763,Aleppo,Afrin,Atma,Al Forkan,"36.325706,36.668258",IS,483,552,395,338,1768,0.96,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000764,Aleppo,Afrin,Atma,Al Bayan,"36.323389,36.667903",IS,717,815,594,491,2617,0.96,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000765,Aleppo,Afrin,Atma,Ebad Allah,"36.324411,36.662878",IS,137,169,123,104,533,0.9,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000766,Aleppo,Afrin,Atma,Atfalona Tonashedokom,"36.31988,36.660187",IS,2239,2608,1798,1532,8177,0.9,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000767,Aleppo,Afrin,Atma,Al Khalil,"36.321969,36.667319",IS,958,1114,798,634,3504,0.8,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000768,Aleppo,Afrin,Atma,Al Mountaser,"36.322508,36.663947",IS,251,246,219,175,891,0.9,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000769,Aleppo,Afrin,Atma,Al Farouk Omar,"36.321914,36.663156",IS,396,482,330,272,1480,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000770,Aleppo,Afrin,Atma,Qafelat Al Rahma,"36.320508,36.662122",IS,289,324,282,235,1130,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000771,Aleppo,Afrin,Atma,Al Bara',"36.321458,36.664594",IS,231,244,205,177,857,0.87,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000772,Aleppo,Afrin,Atma,Al Nada,"36.321117,36.662356",IS,207,235,172,156,770,0.87,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000773,Aleppo,Afrin,Atma,Saadona,"36.32475,36.667967",IS,882,1110,788,636,3416,0.9,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000774,Aleppo,Afrin,Atma,Al Ansar sector 2,"36.32149,36.664592",IS,108,128,65,66,367,0,1,1,1,1,0,,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000775,Aleppo,Afrin,Atma,Kafr Nabutha Almankoub,"36.3201593561098,36.667251493781805",IS,1834,2052,1552,1344,6782,0.9,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000776,Aleppo,Afrin,Atma,Al Ansar sector 1,"36.319836,36.664364",IS,290,333,241,195,1059,0.82,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000777,Aleppo,Afrin,Atma,Al Hassoun,"36.320303,36.663614",IS,198,275,218,181,872,0.83,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000778,Aleppo,Afrin,Atma,Al Amal,"36.320783,36.666064",IS,185,196,152,147,680,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000779,Aleppo,Afrin,Atma,Reef Hama Al Gharbi,"36.318808,36.662417",IS,406,499,397,318,1620,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000780,Aleppo,Afrin,Atma,Al Gaith,"36.320661,36.661272",IS,192,245,205,162,804,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000781,Aleppo,Afrin,Atma,Saberoun,"36.319906,36.66075",IS,337,382,277,238,1234,0.85,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000782,Idleb,Harim,Atma,Moutawa 1,"36.314192,36.664281",IS,757,914,635,541,2847,0.88,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000783,Idleb,Harim,Atma,Al Qaryah,"36.315275,36.661303",IS,115,127,136,8,386,0.88,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000784,Aleppo,Afrin,Atma,Al Omar,"36.317606,36.659989",IS,440,502,405,327,1674,0.9,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000785,Idleb,Harim,Atma,Moutawa 2,"36.314719,36.660206",IS,384,393,328,239,1344,0.9,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000786,Idleb,Harim,Atma,Al Ethar (New),"36.315758,36.66075",IS,465,530,391,304,1690,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000787,Aleppo,Afrin,Atma,Zamzam 2,"36.317053,36.659261",IS,308,366,264,225,1163,1,1,1,1,1,1,,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
CP000788,Idleb,Harim,Atma,Zamzam 1 sector 2,"36.319691,36.66718",IS,212,235,181,155,783,0,1,1,1,1,0,,Not covered - N/A,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,Not covered - N/A
CP000789,Idleb,Harim,Atma,Al Hamza,"36.314147,36.65955",IS,494,600,429,327,1850,0.83,1,1,1,1,1,,2.Mostly covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered,1.Fully covered
