governorate,district,cluster,camp_name,geo,TypeSite,girls,boys,women,men,individual,Shelter,Water,Sanitation,Waste Removal,NFI,Food,shelter_cat,water_cat,sanitation_cat,waste_cat,NFI_cat,Food_cat
Idleb,Harim,Bab Al Hawa,Shahba'2,"36.21557,36.65747",IS,102,111,100,90,403,0,1,1,1,1,0,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A
Idleb,Harim,Karama,Shaheid Saleh,"36.197918,36.657363",IS,274,241,155,150,820,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
Aleppo,A'zaz,Azaz,"Shamarin (Dhahiat Al-Shuhada, Qatari)","36.644082,37.05867",IS,1530,1477,1257,1203,5467,0.8,1,1,1,0.5,0,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered,3. Partially covered,4. Not covered - N/A
Idleb,Harim,Karama,Shams Al Hurriya,"36.383734,36.756267",IS,345,293,343,357,1338,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Salam,Shams Al Izza,"36.293118,36.797325",IS,47,61,34,26,168,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Salam,Shuhada Kafr Nabutha,"36.259522732,36.740074884",IS,252,243,217,189,902,1,1,1,1,0,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Karama,Shuhada Sahl Al Gab,"36.2898805710001,36.739075776",IS,180,186,152,136,654,0,1,1,1,0,1,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Qah,Shuhadaa Abdeen,"36.275223,36.684534",IS,205,188,179,180,752,1,1,1,1,0,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Karama,Sons of Homs (Abna Homs),"36.213407,36.588103",IS,183,169,164,171,687,0.9,1,1,1,1,1,2. Mostly covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Deir Hassan,Sons of Mehin,"36.249493,36.760724",IS,0,0,0,0,0,0,0,0,0,0,0,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A
Aleppo,A'zaz,Azaz,Sujjo,"36.644667,37.138829",IS,3293,3176,2705,2588,11762,0,1,1,1,0.5,1,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,3. Partially covered,1. Fully covered
Idleb,Harim,Karama,Tabarak Al Rahman,"36.199589,36.674638",IS,174,213,152,173,722,1,1,1,1,0,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Bab Al Hawa,Taiba City,"36.214942,36.594669",IS,589,656,274,233,1752,0,1,1,1,0,0,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Karama,Taibah,"36.223182,36.684667",IS,349,312,355,328,1344,1,1,1,1,1,0,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A
Idleb,Harim,Karama,Tajammu,"36.229638,36.646429",IS,41,40,32,31,144,0,1,1,1,0,0,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Deir Hassan,Tal Al Karama,"36.1943745350001,36.7625536000001",IS,154,177,110,96,537,0.35,1,1,1,0.35,0,3. Partially covered,1. Fully covered,1. Fully covered,1. Fully covered,3. Partially covered,4. Not covered - N/A
Idleb,Al Ma'ra,Sanjar,Tal Halawa,"35.43165578,37.19855126",IS,0,0,0,0,0,0,0,0,0,0,0,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A
Idleb,Al Ma'ra,Sanjar,Tal Shih,"35.5967888426678,36.7213725345937",IS,0,0,0,0,0,0,0,0,0,0,0,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A
Aleppo,A'zaz,Azaz,Talil Elsham school,"36.6496559,37.160633",IS,1000,902,709,612,3223,0,1,1,1,0.5,1,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,3. Partially covered,1. Fully covered
Aleppo,A'zaz,Azaz,Talil Elsham Southern,"36.661277,37.131465",IS,666,602,473,408,2149,0,1,1,1,0.5,1,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,3. Partially covered,1. Fully covered
Idleb,Al Ma'ra,Sanjar,Tellemara,"35.505318,37.137567",IS,0,0,0,0,0,0,0,0,0,0,0,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Bab Al Hawa,Termanin,"36.2814669150001,36.7576635140001",IS,22,40,22,20,104,1,1,1,1,0,0,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Liyajlikum,Toyor Al Janna (Heaven Bird's),"36.196777,36.693369",IS,225,237,207,224,893,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Al Ma'ra,Sanjar,Upper Maksar,"36.292303,36.705713",IS,0,0,0,0,0,0,0,0,0,0,0,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Karama,Watasimu (including Tadamun and Sahl Al Ghab),"36.230016,36.719579",IS,727,714,819,675,2935,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Al Ma'ra,Sanjar,Western Ejaz,"35.651206,36.870174",IS,0,0,0,0,0,0,0,0,0,0,0,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Karama,Yasmeen Al Sham,"36.2767,36.692648",IS,448,409,258,258,1373,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
Aleppo,A'zaz,Azaz,Yazibag,"36.563278,37.081323",IS,3343,3458,2826,2540,12167,0,1,0,0.25,0,0,4. Not covered - N/A,1. Fully covered,4. Not covered - N/A,3. Partially covered,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Salam,Zahrat Al Jolan,"36.359462732,36.697634884",IS,158,152,135,118,563,1,1,1,1,0,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Karama,Zahret Al Madaen,"36.273877,36.736483",IS,231,219,139,136,725,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Deir Hassan,Zamzam,"36.199996,36.706463",IS,139,105,95,3,342,0.3,1,1,1,0.3,1,3. Partially covered,1. Fully covered,1. Fully covered,1. Fully covered,3. Partially covered,1. Fully covered
Idleb,Harim,Harim,Al Azraq,"36.212593731, 36.520745569",IS,118,123,99,91,431,0,1,1,1,0,0,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Harim,Dalama,"36.213593731, 36.521745569",IS,32,40,31,32,135,0,1,1,1,0,0,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A
Idleb,Jisr-Ash-Shugur,Jisr-Ash-Shugur,Sadaka Tashi,"35.9416125860001, 36.2343487320001",PC,277,314,291,313,1195,0.5,1,1,1,0,0,3. Partially covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Salam,Zahrat Al Khalij Al Arabi,"36.296272732,36.725164884",IS,283,255,177,149,864,0,1,1,1,0,1,4. Not covered - N/A,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,1. Fully covered
Idleb,Harim,Deir Hassan,Al Ghoraba Homs,"36.2246472, 36.7942361",IS,168,142,72,68,450,0,0.5,0,0,0.2,1,4. Not covered - N/A,3. Partially covered,4. Not covered - N/A,4. Not covered - N/A,3. Partially covered,1. Fully covered
Aleppo,Jebel Saman,Atareb,Mezanaz Transit/Reception Centre,"36.063247,36.860725",TC,215,220,391,162,988,1,1,1,1,1,0.63,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,2. Mostly covered
Idleb,Harim,Sarmada,Al Rahman,"36.202867, 36.682187",IS,0,0,0,0,0,0,0,0,0,0,0,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Karama,Khan Sheikhon Al Kemawi,"36.2862961,36.695995",IS,0,0,0,0,60,1,1,1,1,1,0,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A
Idleb,Harim,Qah,Shuhada Khan Sheikhon,"36.2914989,36.708335",IS,0,0,0,0,627,1,1,1,1,0,0,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Salam,Mareiwdah,"36.2938467,36.7291922",IS,0,0,0,0,197,1,1,1,1,0,0,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Sarmada,Al Faroq Omar,"36.209293,36.708312",IS,268,277,219,190,954,0.5,1,1,1,0.5,1,3. Partially covered,1. Fully covered,1. Fully covered,1. Fully covered,3. Partially covered,1. Fully covered
Idleb,Jisr-Ash-Shugur,Darkosh,Al Bonyan,"36.0002828,36.3203489",IS,0,0,0,0,670,0,0,0,0,0,0,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A
Aleppo,A'zaz,Azaz,Al Helal,"36.6355211,37.1083783",IS,0,0,0,0,125,0,0,0,0,0,0,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A
Idleb,Al Ma'ra,Sanjar,Karatin,"35.659098523992,36.9646381249821",IS,0,0,0,0,0,0,0,0,0,0,0,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A
Idleb,Al Ma'ra,Sanjar,Sarja,"35.5604576243099,36.9099815758287",IS,0,0,0,0,0,0,0,0,0,0,0,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A
Idleb,Al Ma'ra,Sanjar,Tal Khazneh,"35.5552478337797,36.9186119373607",IS,0,0,0,0,0,0,0,0,0,0,0,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A
Idleb,Al Ma'ra,Sanjar,Rasm Ward,"35.6762089180654,36.9594355229842",IS,0,0,0,0,0,0,0,0,0,0,0,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A
Idleb,Al Ma'ra,Sanjar,Istablat,"35.6783101602813,36.9618290523326",IS,0,0,0,0,0,0,0,0,0,0,0,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A
Idleb,Al Ma'ra,Sanjar,Um Elhalahyl,"35.5662733014291,36.9727115074658",IS,0,0,0,0,0,0,0,0,0,0,0,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A
Idleb,Al Ma'ra,Maarrat An Numan,Al Wafa,"35.685711,36.765812",IS,0,0,0,0,230,0,0,0,0,0,0,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Bab Al Hawa,Al Bardakli,"36.2151972,36.7252778",IS,0,0,0,0,0,0,0,0,0,0,0,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Deir Hassan,Al Mansour,"36.2299522,36.7416211",IS,0,0,0,0,300,0,0,0,0,0,0,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Deir Hassan,Al Mazalem,"36.2497156,36.748545",IS,0,0,0,0,124,0,0,0,0,0,0,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Deir Hassan,Lastom Wahdakom,"36.2400611,36.7238456",IS,0,0,0,0,510,0,0,0,0,0,0,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Deir Hassan,Morek,"36.2478967,36.7435328",IS,0,0,0,0,1750,0,0,0,0,0,0,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Deir Hassan,Nour Al Kheir,"36.2401517,36.7609806",IS,0,0,0,0,95,0,0,0,0,0,0,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Deir Hassan,Sons of Mehin (Abna Mehin),"36.251503,36.734224",IS,593,690,755,645,2683,1,1,1,1,1,1,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered,1. Fully covered
Idleb,Harim,Deir Hassan,Al Bo Fares,"36.2438617,36.7901739",IS,0,0,0,0,217,0,0,0,0,0,0,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Deir Hassan,Al Seraj,"36.2368778,36.7848356",IS,0,0,0,0,173,0,0,0,0,0,0,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Deir Hassan,Al Hadaba Al Khadra,"36.2695606,36.768565",IS,0,0,0,0,850,0,0,0,0,0,0,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Deir Hassan,Al Hader,"36.2779961,36.7462778",IS,0,0,0,0,130,0,0,0,0,0,0,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Sarmada,Ghetaa Al Rahma2 (Al Kamouneh),"36.1645356,36.7480828",IS,239,230,192,177,838,0,0,0,0,0,0,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A
Idleb,Harim,Harim,Al Aman,"36.2172267,36.5525022",IS,51,51,52,43,621,0,0,0,0,0,0,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A
Idleb,Jisr-Ash-Shugur,Darkosh,Aleppo 3,"36.0094872,36.3795089",IS,0,0,0,0,720,0,0,0,0,0,0,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A
Idleb,Jisr-Ash-Shugur,Darkosh,Al Aman,"35.9858817,36.3323378",IS,51,51,52,43,621,0,0,0,0,0,0,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A
Idleb,Jisr-Ash-Shugur,Darkosh,Al Wafa,"35.9665347,36.3400428",IS,0,0,0,0,230,0,0,0,0,0,0,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A,4. Not covered - N/A
